canton,municipality,bfs_code,address,plz,egid
LU,Menznau,1136,Hüttenhof 1,6122,183415
LU,Menznau,1136,Hüttenhof 2,6122,2076499
LU,Menznau,1136,Tutensee 1,6122,183343
LU,Menznau,1136,Tutensee 7,6122,183341
LU,Menznau,1136,Tutensee 3,6122,183342
LU,Menznau,1136,Girislehn 1,6125,183504
LU,Menznau,1136,Höggli 1,6125,183509
LU,Menznau,1136,Fahnboden 1,6125,183505
LU,Menznau,1136,Fahnboden 2,6125,191028470
LU,Menznau,1136,Maienrisli 1,6125,183476
LU,Doppleschwand,1001,Kehr 1,6112,188258
LU,Doppleschwand,1001,Sonnmatt 4,6112,190143717
LU,Doppleschwand,1001,Sonnmatt 5,6112,101237127
LU,Doppleschwand,1001,Hinderchile 11,6112,191071810
LU,Doppleschwand,1001,Spittelmatte 2,6112,188245
LU,Doppleschwand,1001,Hinderchile 9,6112,191584513
LU,Doppleschwand,1001,Hinderchile 21,6112,192077487
LU,Doppleschwand,1001,Sonnmatt 3,6112,101237124
LU,Doppleschwand,1001,Brunnhalde 13,6112,2383837
LU,Doppleschwand,1001,Wolhuserstrasse 12,6112,188243
LU,Luthern,1135,Hirsenegg 1,6156,183043
LU,Luthern,1135,Enziblick ,6156,190201623
LU,Luthern,1135,Chrutzi 5,6156,183105
LU,Luthern,1135,Chrutzi 6,6156,183116
LU,Luthern,1135,Grien ,6156,183082
LU,Luthern,1135,Hinter-Auern ,6156,183083
LU,Luthern,1135,Chrutzi 1,6156,183108
LU,Luthern,1135,Sonnheim ,6156,191977991
LU,Luthern,1135,Hinter-Gernet 2,6156,190082763
LU,Luthern,1135,Gross-Scheidegg ,6156,183090
LU,Flühli,1004,Mittlistgfäl ,6174,191265771
LU,Flühli,1004,Waldstrasse 28,6173,2047045
LU,Flühli,1004,Waldstrasse 24,6173,189792
LU,Flühli,1004,Alte Gemeindestrasse 6,6173,189890
LU,Flühli,1004,Waldstrasse 20,6173,2047027
LU,Flühli,1004,Alte Gemeindestrasse 8,6173,189885
LU,Flühli,1004,Spierbergli 2,6173,189955
LU,Flühli,1004,Waldstrasse 38,6173,189791
LU,Flühli,1004,Waldstrasse 23,6173,189788
LU,Flühli,1004,Waldstrasse 26,6173,189796
LU,Willisau,1151,Niederhofstetten ,6130,187371
LU,Willisau,1151,Klein-Waldmatt ,6130,3086062
LU,Willisau,1151,Fluehüsli ,6156,2079073
LU,Willisau,1151,Karrberg 2,6156,190004661
LU,Willisau,1151,Kanzelsagen 1,6132,187297
LU,Willisau,1151,Oberberg-Ennerhaus ,6130,187199
LU,Willisau,1151,Ostergau-Schattfeld ,6130,187114
LU,Willisau,1151,Rütsch 4,6130,191641759
LU,Willisau,1151,Tälebach 22,6130,191462070
LU,Willisau,1151,Rütsch 3,6130,186939
LU,Schüpfheim,1008,Moosmättili 12,6170,3072715
LU,Schüpfheim,1008,Chlosterbüel 8,6170,192077
LU,Schüpfheim,1008,Moosmättili 16,6170,190228148
LU,Schüpfheim,1008,Chlosterbüel 6,6170,192076
LU,Schüpfheim,1008,Chlosterbüel 26,6170,191814
LU,Schüpfheim,1008,Chlosterbüel 18,6170,191907868
LU,Schüpfheim,1008,Chlosterbüel 20c,6170,191466831
LU,Schüpfheim,1008,Chlosterbüel 10,6170,191809
LU,Schüpfheim,1008,Chlosterbüel 12,6170,3072680
LU,Schüpfheim,1008,Chlosterbüel 20a,6170,191297810
LU,Wolhusen,1107,Grub 1,6110,229525
LU,Wolhusen,1107,Diana 1,6110,229654
LU,Wolhusen,1107,Glaserhüsli 1,6110,229653
LU,Wolhusen,1107,Hübeli-Fontannen 1,6110,229655
LU,Wolhusen,1107,Fontannenmühle 1,6110,229657
LU,Wolhusen,1107,St. Sebastian 2,6110,2072678
LU,Wolhusen,1107,Burgstaldenhüsli 1,6114,229596
LU,Wolhusen,1107,Berghalde 4,6110,229278
LU,Wolhusen,1107,Bergboden 3a,6110,229244
LU,Wolhusen,1107,Bergboden 3b,6110,229245
UR,Bürglen (UR),1205,Hofstatt 4,6463,231033
UR,Bürglen (UR),1205,Feldgasse 2a,6463,190035006
UR,Bürglen (UR),1205,Feldgasse 12,6463,231050
UR,Bürglen (UR),1205,Feldhofstatt 2,6463,231047
UR,Bürglen (UR),1205,Hofstatt 2,6463,231032
UR,Bürglen (UR),1205,Feldgasse 16,6463,231052
UR,Bürglen (UR),1205,Hofstatt 13,6463,231042
UR,Bürglen (UR),1205,Hofstatt 1,6463,3139619
UR,Bürglen (UR),1205,Feldgasse 18,6463,231053
UR,Bürglen (UR),1205,Hofstatt 9,6463,231044
LU,Entlebuch,1002,Mätteli 1,6162,191369590
LU,Entlebuch,1002,Sonnheim ,6162,188648
LU,Entlebuch,1002,Mätteli 2,6162,190006729
LU,Entlebuch,1002,Bachwilstrasse 10,6162,188838
LU,Entlebuch,1002,Dorf 64a,6162,188437
LU,Entlebuch,1002,Dorf 78,6162,188433
LU,Entlebuch,1002,Bachwilmatte 17,6162,191761074
LU,Entlebuch,1002,Bachwilstrasse 1,6162,188464
LU,Entlebuch,1002,Bachwilmatte 13,6162,191899715
LU,Entlebuch,1002,Dorf 64,6162,190214976
UR,Altdorf (UR),1201,Vogelsanggasse 21b,6460,190046240
UR,Altdorf (UR),1201,Vogelsanggasse 17,6460,236585
UR,Altdorf (UR),1201,Vogelsanggasse 21a,6460,236586
UR,Altdorf (UR),1201,Eggberge 461,6460,237678
UR,Altdorf (UR),1201,Eggberge 459,6460,190168991
UR,Altdorf (UR),1201,Dätwylerstrasse 3,6460,190042218
UR,Altdorf (UR),1201,Wyergasse 2,6460,236567
UR,Altdorf (UR),1201,Gitschenstrasse 4a,6460,190050068
UR,Altdorf (UR),1201,Bärengässli 4,6460,236480
UR,Altdorf (UR),1201,Winkelgasse 2b,6460,191973942
BE,Gündlischwand,578,Sand 111a,3815,1345421
BE,Gündlischwand,578,Wättereggen 110,3815,1345422
BE,Gündlischwand,578,Hinter der Egg 123c,3815,190172208
BE,Gündlischwand,578,Matteneggen 130,3815,1345367
BE,Gündlischwand,578,Viertel 130e,3815,1345363
BE,Gündlischwand,578,Burghalte 17h,3815,190172083
BE,Gündlischwand,578,Burghalte 14b,3815,1345393
BE,Gündlischwand,578,Lüüwi 14,3815,1345384
BE,Gündlischwand,578,Boden 9h,3815,1345371
BE,Gündlischwand,578,Moosmatte 7,3815,11527219
LU,Romoos,1007,Finsteregg 2,6113,190009639
LU,Romoos,1007,Alpetli ,6113,191645
LU,Romoos,1007,Änziloch ,6110,191608
LU,Romoos,1007,Mittler Egelshorn ,6167,191687
LU,Romoos,1007,Egghütte 1,6113,191633
LU,Romoos,1007,Schattsitli ,6113,191620
LU,Romoos,1007,Ober Länggrat 2,6113,191585
LU,Romoos,1007,Ober Länggrat 1,6113,3072671
LU,Romoos,1007,Schueberg Bergfriede ,6113,191664
LU,Romoos,1007,Farnere ,6113,191616
LU,Grossdietwil,1131,Weidstrasse 3,6146,182125
LU,Grossdietwil,1131,Weidstrasse 4,6146,182159
LU,Grossdietwil,1131,Eichbühlstrasse 13,6146,182158
LU,Grossdietwil,1131,Eichbühlstrasse 18,6146,2074501
LU,Grossdietwil,1131,Fronhofenstrasse 3,6147,182095
LU,Grossdietwil,1131,Roggliswilerstrasse 5,6147,192003998
LU,Grossdietwil,1131,Eppenwilerstrasse 9,6147,182098
LU,Grossdietwil,1131,Holzacherweg 1,6146,182146
LU,Grossdietwil,1131,Tannenweg 1,6245,190001279
LU,Grossdietwil,1131,Mühlewaldstrasse 11,6146,182121
UR,Hospental,1210,Alte Gotthardstrasse 6,6493,233155
UR,Hospental,1210,St. Karl 8,6493,233199
UR,Hospental,1210,Furkastrasse 6,6493,233202
UR,Hospental,1210,Gotthardstrasse 29,6493,233153
UR,Hospental,1210,St. Karl 4,6493,233197
UR,Hospental,1210,Obergadmen 2,6493,233209
UR,Hospental,1210,St. Karl 1,6493,233205
UR,Hospental,1210,Letzi 5,6493,233147
UR,Hospental,1210,Letzi 7,6493,233148
UR,Hospental,1210,Gotthardstrasse 38,6493,233194
UR,Spiringen,1218,Unterster Wang 2,8751,191603116
UR,Spiringen,1218,Argseeli 2,8751,3171885
UR,Spiringen,1218,Unterster Wang 1,8751,191603114
UR,Spiringen,1218,Argseeli 1,8751,3171884
UR,Spiringen,1218,Unterster Wang 3,8751,191603124
UR,Spiringen,1218,Hintere Hütten 1,8751,191603521
UR,Spiringen,1218,Hintere Hütten 2,8751,235997
UR,Spiringen,1218,Döldigstrasse 10,6464,3171653
UR,Spiringen,1218,Döldigstrasse 4,6464,3171651
UR,Spiringen,1218,Döldigstrasse 1.1,6464,3171648
UR,Attinghausen,1203,Grat 2,6468,192064093
UR,Attinghausen,1203,Vordere Chulm 4,6468,230652
UR,Attinghausen,1203,Weid 1,6468,190193673
UR,Attinghausen,1203,Walter-Fürststrasse 18,6468,3139558
UR,Attinghausen,1203,Walter-Fürststrasse 30,6468,190123832
UR,Attinghausen,1203,Galliried 4,6468,230416
UR,Attinghausen,1203,Feldstrasse 4,6468,230370
UR,Attinghausen,1203,Walter-Fürststrasse 40,6468,191902980
UR,Attinghausen,1203,Feldstrasse 6,6468,191116950
UR,Attinghausen,1203,Klosterweg 9,6468,3139526
UR,Flüelen,1207,Ober Hüttenboden 3,6454,191292450
UR,Flüelen,1207,Ober Hüttenboden 1,6454,232702
UR,Flüelen,1207,Gruonbergli 1,6460,232683
UR,Flüelen,1207,Unter Hüttenboden 4,6454,232701
UR,Flüelen,1207,Gotthardstrasse 41,6454,232639
UR,Flüelen,1207,Dorfstrasse 52,6454,232635
UR,Flüelen,1207,Hanfgärtliweg 3,6454,232650
UR,Flüelen,1207,Dorfstrasse 48,6454,232630
UR,Flüelen,1207,Seemattstrasse 3,6454,232658
UR,Flüelen,1207,Gotthardstrasse 17,6454,232617
LU,Escholzmatt-Marbach,1010,Turnhalde 3,6192,189583
LU,Escholzmatt-Marbach,1010,Unterwiggen 6,6192,3072501
LU,Escholzmatt-Marbach,1010,Wiggenmühle 3,6192,190012196
LU,Escholzmatt-Marbach,1010,Vorder Bättenalp 1,6192,3072495
LU,Escholzmatt-Marbach,1010,Vorder Bättenalp 2,6192,190983113
LU,Escholzmatt-Marbach,1010,Sätteli ,6196,191432
LU,Escholzmatt-Marbach,1010,Neumätteli ,6196,191431
LU,Escholzmatt-Marbach,1010,Restaurant Alpenrösli ,6192,189704
LU,Escholzmatt-Marbach,1010,Hasenbach 2,6182,189375
LU,Escholzmatt-Marbach,1010,Hasenstalden 1,6182,189371
UR,Sisikon,1217,Gartenweg 3,6452,235651
UR,Sisikon,1217,Seeblick 4,6452,190294515
UR,Sisikon,1217,Seeblick 1,6452,190566448
UR,Sisikon,1217,Seeblick 3,6452,190566530
UR,Sisikon,1217,Seeblick 2,6452,190566508
UR,Sisikon,1217,Gartenweg 2,6452,235654
UR,Sisikon,1217,Seestrasse 2,6452,235655
UR,Sisikon,1217,Seeblick 5,6452,190566549
UR,Sisikon,1217,Dammstrasse 1,6452,235656
UR,Sisikon,1217,Seeblick 6,6452,190566569
UR,Silenen,1216,Buchholz 47,6473,3139997
UR,Silenen,1216,Buchholz 51,6473,235002
UR,Silenen,1216,Buchholz 53,6473,3140028
UR,Silenen,1216,Buchholz 55,6473,235003
UR,Silenen,1216,Buchholz 49,6473,235001
UR,Silenen,1216,Buchholz 57,6473,235004
UR,Silenen,1216,Buchholz 46,6473,234999
UR,Silenen,1216,Buchholz 44,6473,190996430
UR,Silenen,1216,Buchholz 48,6473,191974349
UR,Silenen,1216,Buchholz 50,6473,235000
UR,Unterschächen,1219,Sittlisalp 41,6465,191503674
UR,Unterschächen,1219,Sittlisalp 42,6465,191503357
UR,Unterschächen,1219,Sittlisalp 46,6465,191504112
UR,Unterschächen,1219,Sittlisalp 40,6465,191503154
UR,Unterschächen,1219,Sittlisalp 47,6465,191503366
UR,Unterschächen,1219,Sittlisalp 48,6465,191503364
UR,Unterschächen,1219,Sittlisalp 49,6465,191503995
UR,Unterschächen,1219,Sittlisalp 45,6465,191502891
UR,Unterschächen,1219,Sittlisalp 50,6465,191503751
UR,Unterschächen,1219,Ruosalp 1,6436,191503741
UR,Seelisberg,1215,Wissigstrasse 11,6377,191321370
UR,Seelisberg,1215,Wissigstrasse 13,6377,3139977
UR,Seelisberg,1215,Wissigstrasse 17,6377,234943
UR,Seelisberg,1215,Bitzistrasse 12,6377,190188208
UR,Seelisberg,1215,Dorfstrasse 11,6377,234885
UR,Seelisberg,1215,Bitzistrasse 16,6377,191797791
UR,Seelisberg,1215,Dorfstrasse 10,6377,234937
UR,Seelisberg,1215,Fur 1,6377,234892
UR,Seelisberg,1215,Bitzistrasse 8,6377,190061637
UR,Seelisberg,1215,Bitzistrasse 4,6377,190062645
SZ,Wollerau,1323,Felsenstrasse 90,8832,3086907
SZ,Wollerau,1323,Felsenstrasse 140,8832,160002801
SZ,Wollerau,1323,Felsenstrasse 106,8832,3086933
SZ,Wollerau,1323,Felsenstrasse 102,8832,3086931
SZ,Wollerau,1323,Felsenstrasse 144,8832,160002803
SZ,Wollerau,1323,Felsenstrasse 152,8832,160002807
SZ,Wollerau,1323,Felsenrainstrasse 4,8832,246288
SZ,Wollerau,1323,Felsenstrasse 96,8832,3086841
SZ,Wollerau,1323,Felsenstrasse 148,8832,160002805
SZ,Wollerau,1323,Felsenrainstrasse 7b,8832,3086773
UR,Schattdorf,1213,Studenbergli 11,6469,3139879
UR,Schattdorf,1213,Haldistrasse 66,6469,234297
UR,Schattdorf,1213,Studenbergli 13,6469,190182133
UR,Schattdorf,1213,Haldistrasse 62,6469,234295
UR,Schattdorf,1213,Haldistrasse 82,6469,234299
UR,Schattdorf,1213,Haldistrasse 81,6469,234298
UR,Schattdorf,1213,Studenbergli 9,6469,234301
UR,Schattdorf,1213,Ribenen 5,6469,9032246
UR,Schattdorf,1213,Ribenen 3,6469,234370
UR,Schattdorf,1213,Ribenen 9,6469,3139883
BE,Guttannen,782,Bei der Brücke 239,3864,1396951
BE,Guttannen,782,Steinen 215,3864,1396938
BE,Guttannen,782,Steinen 214,3864,1396939
BE,Guttannen,782,Steinen 212,3864,1396940
BE,Guttannen,782,Steinen 218,3864,1396937
BE,Guttannen,782,Steinen 210,3864,1396942
BE,Guttannen,782,Steinen 222,3864,1396935
BE,Guttannen,782,Bei der Brücke 238,3864,1396950
BE,Guttannen,782,Sonnseite 351,3864,190024329
BE,Guttannen,782,Sonnseite 350,3864,1396934
UR,Erstfeld,1206,Wilerstrasse 79,6472,191730132
UR,Erstfeld,1206,Wilerstrasse 73,6472,190994132
UR,Erstfeld,1206,Wilerstrasse 71,6472,232227
UR,Erstfeld,1206,Wilerstrasse 69,6472,232226
UR,Erstfeld,1206,Wilerstrasse 65,6472,232224
UR,Erstfeld,1206,Bodenberg 26,6472,232361
UR,Erstfeld,1206,Bodenberg 29,6472,232362
UR,Erstfeld,1206,Stutz 23,6472,232360
UR,Erstfeld,1206,Stutz 21,6472,232359
UR,Erstfeld,1206,Riedstafel 2,6472,191994628
SZ,Freienbach,1322,Seeweg 39,8807,244082
SZ,Freienbach,1322,Seeweg 35,8807,9035143
SZ,Freienbach,1322,Schwändistrasse 104,8808,245392
SZ,Freienbach,1322,Etzelstrasse 111,8808,245378
SZ,Freienbach,1322,Etzelstrasse 107,8808,245376
SZ,Freienbach,1322,Hüöblibachstrasse 18,8808,90002546
SZ,Freienbach,1322,Etzelstrasse 103,8808,191644161
SZ,Freienbach,1322,Bachtelstrasse 12,8808,9024951
SZ,Freienbach,1322,Bachtelstrasse 10,8808,9024950
SZ,Freienbach,1322,Birchweidweg 21b,8808,245383
SZ,Gersau,1311,Rigi Scheidegg 21,6410,243122
SZ,Gersau,1311,Rigi Scheidegg 17,6410,243121
SZ,Gersau,1311,Rigi Scheidegg 19,6410,190879489
SZ,Gersau,1311,Rigi Scheidegg 23,6410,191705176
SZ,Gersau,1311,Rigi Scheidegg 149,6410,243157
SZ,Gersau,1311,Unterstrickstrasse 9,6442,191545151
SZ,Gersau,1311,Gütschstrasse 20a,6442,242700
SZ,Gersau,1311,Unterstrickstrasse 6a,6442,191947969
SZ,Gersau,1311,Unterstrickstrasse 7b,6442,191927894
SZ,Gersau,1311,Ober Strick 1,6442,242904
SZ,Einsiedeln,1301,Brandeggli ,8847,240371
SZ,Einsiedeln,1301,Halden 2,8844,240750
SZ,Einsiedeln,1301,Halden 3,8844,240751
SZ,Einsiedeln,1301,Obereuthalerstrasse 7,8844,240752
SZ,Einsiedeln,1301,Am Eubach 3a,8844,191554936
SZ,Einsiedeln,1301,Euthalerstrasse 37,8844,240792
SZ,Einsiedeln,1301,Allmigweg 4,8844,240804
SZ,Einsiedeln,1301,Allmigweg 6,8844,240805
SZ,Einsiedeln,1301,Obereuthalerstrasse 28,8844,240822
SZ,Einsiedeln,1301,Obereuthalerstrasse 6,8844,240800
SZ,Steinerberg,1374,Vethstrasse 3,6416,262598
SZ,Steinerberg,1374,Hofstrasse 14,6416,262550
SZ,Steinerberg,1374,Hofstrasse 13,6416,262549
SZ,Steinerberg,1374,Oberstockstrasse 29,6416,190097497
SZ,Steinerberg,1374,Oberstockstrasse 31,6416,3088833
SZ,Steinerberg,1374,Oberstockstrasse 10,6416,3088816
SZ,Steinerberg,1374,Oberstockstrasse 1,6416,190171140
SZ,Steinerberg,1374,Husmattstrasse 19,6416,9022723
SZ,Steinerberg,1374,Hofstrasse 20,6416,262555
SZ,Steinerberg,1374,Nolbergstrasse 2,6416,262556
SZ,Feusisberg,1321,Friesischwandstrasse 2,8834,243179
SZ,Feusisberg,1321,Wiesenstrasse 5,8834,3086530
SZ,Feusisberg,1321,Wiesenstrasse 12,8834,191975666
SZ,Feusisberg,1321,Wollerauerstrasse 12a,8834,3086564
SZ,Feusisberg,1321,Eichweg 6,8834,191713485
SZ,Feusisberg,1321,Wiesenstrasse 3,8834,3086529
SZ,Feusisberg,1321,Wollerauerstrasse 6,8834,190204592
SZ,Feusisberg,1321,Wiesenstrasse 6b,8834,3086582
SZ,Feusisberg,1321,Wollerauerstrasse 12c,8834,3086620
SZ,Feusisberg,1321,Wiesenstrasse 4,8834,190147388
SZ,Steinen,1373,Chämiloch 1,6422,262422
SZ,Steinen,1373,Mainzen 2,6422,262451
SZ,Steinen,1373,Schwyzerstrasse 20a,6422,502278860
SZ,Steinen,1373,Wyler 2,6422,262441
SZ,Steinen,1373,Schwyzerstrasse 23,6422,191393476
SZ,Steinen,1373,Kapellweg 5,6422,262099
SZ,Steinen,1373,Räbengasse 21,6422,262093
SZ,Steinen,1373,Feld 7,6422,262419
SZ,Steinen,1373,Schornenweg 4,6422,262101
SZ,Steinen,1373,Rütistrasse 14b,6422,3088747
UR,Isenthal,1211,Kleintalstrasse 19,6461,233356
UR,Isenthal,1211,Bielrüti 1,6461,191398870
UR,Isenthal,1211,Altrüti 2,6461,191398851
UR,Isenthal,1211,Altrüti 1,6461,191398812
UR,Isenthal,1211,Dorfstrasse 20,6461,3139737
UR,Isenthal,1211,Kleintalstrasse 21,6461,233357
UR,Isenthal,1211,Gerenwald 1,6461,191400514
UR,Isenthal,1211,Gossalp 2,6461,191400531
UR,Isenthal,1211,Stettli 4,6461,233294
UR,Isenthal,1211,Grosstalstrasse 17,6461,233306
SZ,Morschach,1366,Ringstrasse 84b,6433,191126490
SZ,Morschach,1366,Lärchenweg 1,6433,190215549
SZ,Morschach,1366,Teufböni 30,6433,258028
SZ,Morschach,1366,Teufböni 9,6433,190000923
SZ,Morschach,1366,Teufböni 11,6433,190000922
SZ,Morschach,1366,Teufböni 17,6433,258110
SZ,Morschach,1366,Teufböni 35,6433,101430572
SZ,Morschach,1366,Ringstrasse 84a,6433,191126510
SZ,Morschach,1366,Teufböni 26,6433,258029
SZ,Morschach,1366,Teufböni 22,6433,258031
UR,Seedorf (UR),1214,Riedmattstrasse 14,6462,190307076
UR,Seedorf (UR),1214,Wyerstrasse 49,6462,234646
UR,Seedorf (UR),1214,Wyerstrasse 55,6462,234650
UR,Seedorf (UR),1214,Wyerstrasse 61,6462,234647
UR,Seedorf (UR),1214,Wyerstrasse 60,6462,3139957
UR,Seedorf (UR),1214,Wyerstrasse 65,6462,190837449
UR,Seedorf (UR),1214,Wyerstrasse 19,6462,234649
UR,Seedorf (UR),1214,Obere Postmatte 12,6462,190310471
UR,Seedorf (UR),1214,Obere Postmatte 14,6462,190310488
UR,Seedorf (UR),1214,Obere Postmatte 23,6462,190569988
SZ,Alpthal,1361,Bogenfangstrasse 3,8849,255047
SZ,Alpthal,1361,Lümpenenstrasse 20,8849,254968
SZ,Alpthal,1361,Bogenfangstrasse 1,8849,190180027
SZ,Alpthal,1361,Alpthalerstrasse 10,8849,254887
SZ,Alpthal,1361,Gribschweg 5,8849,254928
SZ,Alpthal,1361,Gribschweg 3,8849,254921
SZ,Alpthal,1361,Lümpenenstrasse 14,8849,190405491
SZ,Alpthal,1361,Lümpenenstrasse 17,8849,190840969
SZ,Alpthal,1361,Lümpenenstrasse 21,8849,190405508
SZ,Alpthal,1361,Lümpenenstrasse 4,8849,191144670
SZ,Unteriberg,1375,Breitplangg 8,8842,263101
SZ,Unteriberg,1375,Breitplangg 2,8842,190743629
SZ,Unteriberg,1375,Breitplangg 4,8842,263099
SZ,Unteriberg,1375,Breitplangg 6,8842,263100
SZ,Unteriberg,1375,Ried 9,8842,3088949
SZ,Unteriberg,1375,Ried 7,8842,191665774
SZ,Unteriberg,1375,Ried 3,8842,263102
SZ,Unteriberg,1375,Ochsenbodenstrasse 91,8845,3088894
SZ,Unteriberg,1375,Stock 5,8842,190241028
SZ,Unteriberg,1375,Dörflistrasse 6,8845,263115
SZ,Ingenbohl,1364,Kornmatt 9,6440,3119515
SZ,Ingenbohl,1364,Kornmatt 5,6440,3119511
SZ,Ingenbohl,1364,Grossmatt 29,6440,257078
SZ,Ingenbohl,1364,Schulhausplatz 1,6440,257061
SZ,Ingenbohl,1364,Kornmatt 12,6440,3119517
SZ,Ingenbohl,1364,Grossmatt 30,6440,257093
SZ,Ingenbohl,1364,Grossmatt 40,6440,257085
SZ,Ingenbohl,1364,Grossmatt 42,6440,257084
SZ,Ingenbohl,1364,Schulstrasse 19,6440,257075
SZ,Ingenbohl,1364,Kornmatt 12a,6440,191752655
SZ,Illgau,1363,Edelweiss ,6434,9022741
SZ,Illgau,1363,Büel 11,6434,191209950
SZ,Illgau,1363,Büel 8,6434,191791311
SZ,Illgau,1363,Büel 25,6434,190815389
SZ,Illgau,1363,Arvli ,6434,256556
SZ,Illgau,1363,Büel 10,6434,190149741
SZ,Illgau,1363,Büel 24,6434,191325710
SZ,Illgau,1363,Ober Hochsiten 1,6434,256579
SZ,Illgau,1363,Ober Hochsiten 2,6434,3178595
SZ,Illgau,1363,Rieter 1.41,6434,191952417
UR,Göschenen,1208,Gotthardstrasse 37,6487,232744
UR,Göschenen,1208,Unterdorf 38,6487,232779
UR,Göschenen,1208,Unterdorf 55,6487,232769
UR,Göschenen,1208,Ringstrasse 130,6487,232815
UR,Göschenen,1208,Bonacher 2b,6487,232786
UR,Göschenen,1208,Ringstrasse 139,6487,232817
UR,Göschenen,1208,Gotthardstrasse 42,6487,232818
UR,Göschenen,1208,Unterdorf 61,6487,232770
UR,Göschenen,1208,Bonacher 3b,6487,232787
UR,Göschenen,1208,Unterdorf 36,6487,232780
SZ,Sattel,1371,Underistrasse 64,6417,191586753
SZ,Sattel,1371,Unterer Morgarten 3,6418,259565
SZ,Sattel,1371,Unterer Morgarten 2,6418,259564
SZ,Sattel,1371,Unterer Morgarten 1,6418,259594
SZ,Sattel,1371,Riedmattstrasse 26,6417,259967
SZ,Sattel,1371,Riedmattstrasse 24,6417,259968
SZ,Sattel,1371,Riedmattstrasse 28,6417,259965
SZ,Sattel,1371,Riedmattstrasse 20,6417,190076200
SZ,Sattel,1371,Riedmattstrasse 23,6417,190072818
SZ,Sattel,1371,Esch 4b,6417,259959
SZ,Lauerz,1365,Flüeli-Boden 2a,6424,190183628
SZ,Lauerz,1365,Seestrasse 62,6424,257781
SZ,Lauerz,1365,Bergstrasse 13,6424,257756
SZ,Lauerz,1365,Feltschibergstrasse 2,6424,257760
SZ,Lauerz,1365,Feltschibergstrasse 1,6424,257754
SZ,Lauerz,1365,Seestrasse 14,6424,257663
SZ,Lauerz,1365,Seestrasse 16,6424,257659
SZ,Lauerz,1365,Oberdorf 3,6424,257656
SZ,Lauerz,1365,Oberdorf 24,6424,3088272
SZ,Lauerz,1365,Oberdorf 10,6424,3088248
UR,Andermatt,1202,Marcht 6,6490,230154
UR,Andermatt,1202,Turmmattstrasse 8,6490,230270
UR,Andermatt,1202,Turmmattstrasse 16,6490,230274
UR,Andermatt,1202,Gotthardstrasse 17,6490,230263
UR,Andermatt,1202,Turmmattstrasse 14,6490,230268
UR,Andermatt,1202,Oberalpstrasse 67a,6490,230310
UR,Andermatt,1202,Oberalpstrasse 57,6490,190176889
UR,Andermatt,1202,Oberalpstrasse 65a,6490,3002177
UR,Andermatt,1202,Oberalpstrasse 69,6490,230309
UR,Andermatt,1202,Oberalpstrasse 65,6490,3002176
UR,Gurtnellen,1209,Gotthardstrasse 1,6476,3171489
UR,Gurtnellen,1209,Secken 1,6476,232997
UR,Gurtnellen,1209,Ritrigen 1,6482,3171510
UR,Gurtnellen,1209,Ludiberg 8,6474,233111
UR,Gurtnellen,1209,Waldistrasse 9,6482,232964
UR,Gurtnellen,1209,Bitzistrasse 12,6482,3171495
UR,Gurtnellen,1209,Elmen 1,6476,233025
UR,Gurtnellen,1209,Ludiberg 3,6474,233104
UR,Gurtnellen,1209,Ludiberg 9,6474,233105
UR,Gurtnellen,1209,Männigen 2,6473,233058
SZ,Arth,1362,Chneustrasse 20,6410,192015943
SZ,Arth,1362,Chneustrasse 16,6410,255987
SZ,Arth,1362,Chneustrasse 12,6410,255985
SZ,Arth,1362,Langerlistrasse 20,6410,190621083
SZ,Arth,1362,Rigiweg 24,6410,255952
SZ,Arth,1362,Chräbelstrasse 34,6410,255940
SZ,Arth,1362,Chräbelstrasse 38,6410,90005060
SZ,Arth,1362,Chräbelstrasse 21,6410,255964
SZ,Arth,1362,Spitzibüelstrasse 8,6410,256396
SZ,Arth,1362,Spitzibüelstrasse 18,6410,256400
SZ,Vorderthal,1348,Flüehstrasse 1,8857,253876
SZ,Vorderthal,1348,Bergstrasse 14,8857,254006
SZ,Vorderthal,1348,Bergstrasse 10,8857,191439050
SZ,Vorderthal,1348,Ahoreli 1,8857,3087514
SZ,Vorderthal,1348,Wägitalstrasse 70,8857,253835
SZ,Vorderthal,1348,Sägenstrasse 13,8857,190157051
SZ,Vorderthal,1348,Sägenstrasse 15,8857,160011810
SZ,Vorderthal,1348,Sägenstrasse 4,8857,253843
SZ,Vorderthal,1348,Sägenstrasse 2,8857,253842
SZ,Vorderthal,1348,Sägenstrasse 18,8857,253838
SZ,Riemenstalden,1369,Gütschenmatt 1,6452,259194
SZ,Riemenstalden,1369,Langrüti 1,6452,190549868
SZ,Riemenstalden,1369,Käppeliberg 7,6452,259203
SZ,Riemenstalden,1369,Käppeliberg 5,6452,190197113
SZ,Riemenstalden,1369,Käppeliberg 4,6452,259201
SZ,Riemenstalden,1369,Käppeliberg 2,6452,259200
SZ,Riemenstalden,1369,Rosslaui 1,6452,259191
SZ,Riemenstalden,1369,Rosslaui 2,6452,101234601
SZ,Riemenstalden,1369,Dörfli 5,6452,259185
SZ,Riemenstalden,1369,Dörfli 17,6452,259205
SZ,Wangen (SZ),1349,Zopfstrasse 59,8855,254454
SZ,Wangen (SZ),1349,Zopfstrasse 59a,8855,254455
SZ,Wangen (SZ),1349,Zürcherstrasse 26b,8855,254702
